"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"246","id0010",1,10,0,0,"AI","training_others",7,3,"CornflowerBlue","f","accept",3,411
"247","id0010",1,11,0,0,"human","training_others",5,5,"Orange","f","accept",5,391
"248","id0010",1,12,0,0,"AI","training_others",4,6,"CornflowerBlue","f","accept",6,19106
"249","id0010",1,13,0,0,"human","training_others",7,3,"Orange","f","accept",3,329
"250","id0010",1,14,0,0,"AI","training_others",4,6,"CornflowerBlue","f","accept",6,438
"251","id0010",1,15,0,0,"human","training_others",5,5,"Orange","f","accept",5,339
"252","id0010",1,16,0,0,"AI","training_others",9,1,"CornflowerBlue","j","reject",0,317
"253","id0010",1,17,0,1,"human","training_others",9,1,"Orange","j","reject",0,290
"254","id0010",1,18,0,0,"human","training_others",9,1,"Orange","j","reject",0,278
"255","id0010",1,19,0,0,"AI","training_others",5,5,"CornflowerBlue","f","accept",5,318
"256","id0010",1,20,0,0,"AI","training_others",8,2,"CornflowerBlue","j","reject",0,410
"257","id0010",1,21,0,0,"AI","training_others",7,3,"CornflowerBlue","f","accept",3,327
"258","id0010",1,22,0,0,"human","training_others",8,2,"Orange","j","reject",0,355
"259","id0010",1,23,0,0,"AI","training_others",6,4,"CornflowerBlue","f","accept",4,303
"260","id0010",1,24,0,0,"AI","training_others",6,4,"CornflowerBlue","f","accept",4,368
"261","id0011",0,1,1,0,"practice","Practice",10,0,"black","f","accept",0,51
"262","id0011",0,2,1,0,"practice","Practice",7,3,"black","f","accept",3,765
"263","id0011",1,1,0,0,"AI","training_others",9,1,"Orange","f","accept",1,783
"264","id0011",1,2,0,0,"human","training_others",7,3,"CornflowerBlue","f","accept",3,776
"265","id0011",1,3,0,0,"human","training_others",6,4,"CornflowerBlue","f","accept",4,411
"266","id0011",1,4,0,0,"human","training_others",4,6,"CornflowerBlue","j","reject",0,1082
"267","id0011",1,5,0,0,"AI","training_others",5,5,"Orange","f","accept",5,774
"268","id0011",1,6,0,1,"AI","training_others",7,3,"Orange","f","accept",3,346
"269","id0011",1,7,0,0,"human","training_others",9,1,"CornflowerBlue","f","accept",1,995
"270","id0011",1,8,0,0,"AI","training_others",6,4,"Orange","f","accept",4,2240
"271","id0011",1,9,0,0,"AI","training_others",4,6,"Orange","j","reject",0,1388
"272","id0011",1,10,0,0,"human","training_others",7,3,"CornflowerBlue","f","accept",3,396
"273","id0011",1,11,0,0,"human","training_others",5,5,"CornflowerBlue","f","accept",5,1037
"274","id0011",1,12,0,0,"AI","training_others",8,2,"Orange","f","accept",2,437
"275","id0011",1,13,0,0,"human","training_others",8,2,"CornflowerBlue","f","accept",2,475
"276","id0011",1,14,0,0,"human","training_others",8,2,"CornflowerBlue","f","accept",2,1400
"277","id0011",1,15,0,0,"AI","training_others",7,3,"Orange","f","accept",3,390
"278","id0011",1,16,0,0,"AI","training_others",8,2,"Orange","f","accept",2,562
"279","id0011",1,17,0,0,"AI","training_others",6,4,"Orange","f","accept",4,920
"280","id0011",1,18,0,0,"AI","training_others",5,5,"Orange","f","accept",5,692
"281","id0011",1,19,0,0,"human","training_others",4,6,"CornflowerBlue","j","reject",0,708
"282","id0011",1,20,0,0,"AI","training_others",4,6,"Orange","f","accept",6,3553
"283","id0011",1,21,0,0,"human","training_others",6,4,"CornflowerBlue","f","accept",4,474
"284","id0011",1,22,0,0,"human","training_others",5,5,"CornflowerBlue","f","accept",5,479
"285","id0011",1,23,0,0,"human","training_others",9,1,"CornflowerBlue","f","accept",1,499
"286","id0011",1,24,0,0,"AI","training_others",9,1,"Orange","j","reject",0,735
"287","id0012",0,1,1,0,"practice","Practice",4,6,"black","f","accept",6,4960
"288","id0012",0,2,1,0,"practice","Practice",6,4,"black","f","accept",4,1094
"289","id0012",1,1,0,0,"human","training_others",8,2,"Orange","j","reject",0,8000
"290","id0012",1,2,0,0,"human","training_others",9,1,"Orange","j","reject",0,755
"291","id0012",1,3,0,0,"human","training_others",6,4,"Orange","f","accept",4,1149
"292","id0012",1,4,0,0,"AI","training_others",6,4,"CornflowerBlue","f","accept",4,880
"293","id0012",1,5,0,0,"human","training_others",9,1,"Orange","j","reject",0,1318
"294","id0012",1,6,0,0,"human","training_others",5,5,"Orange","f","accept",5,753
"295","id0012",1,7,0,0,"human","training_others",4,6,"Orange","f","accept",6,1333
"296","id0012",1,8,0,0,"AI","training_others",4,6,"CornflowerBlue","f","accept",6,689
"297","id0012",1,9,0,0,"human","training_others",4,6,"Orange","f","accept",6,677
"298","id0012",1,10,0,0,"human","training_others",6,4,"Orange","f","accept",4,753
"299","id0012",1,11,0,0,"human","training_others",7,3,"Orange","f","accept",3,1518
"300","id0012",1,12,0,0,"human","training_others",5,5,"Orange","f","accept",5,642
"301","id0012",1,13,0,0,"human","training_others",7,3,"Orange","f","accept",3,1051
"302","id0012",1,14,0,0,"AI","training_others",6,4,"CornflowerBlue","f","accept",4,743
"303","id0012",1,15,0,1,"AI","training_others",5,5,"CornflowerBlue","f","accept",5,660
"304","id0012",1,16,0,0,"AI","training_others",5,5,"CornflowerBlue","f","accept",5,483
"305","id0012",1,17,0,0,"AI","training_others",4,6,"CornflowerBlue","f","accept",6,759
"306","id0012",1,18,0,0,"AI","training_others",7,3,"CornflowerBlue","j","reject",0,7887
"307","id0012",1,19,0,0,"AI","training_others",9,1,"CornflowerBlue","j","reject",0,569
"308","id0012",1,20,0,0,"AI","training_others",7,3,"CornflowerBlue","f","accept",3,699
"309","id0012",1,21,0,0,"AI","training_others",9,1,"CornflowerBlue","j","reject",0,640
"310","id0012",1,22,0,0,"AI","training_others",8,2,"CornflowerBlue","j","reject",0,575
"311","id0012",1,23,0,0,"AI","training_others",8,2,"CornflowerBlue","j","reject",0,553
"312","id0012",1,24,0,0,"human","training_others",8,2,"Orange","j","reject",0,580
"313","id0013",0,1,1,0,"practice","Practice",4,6,"black","f","accept",6,982
"314","id0013",0,2,1,0,"practice","Practice",1,9,"black","f","accept",9,987
"315","id0013",1,1,0,0,"AI","control",9,1,"CornflowerBlue","f","accept",1,814
"316","id0013",1,2,0,0,"human","control",6,4,"Orange","f","accept",4,721
"317","id0013",1,3,0,0,"human","control",6,4,"Orange","f","accept",4,531
"318","id0013",1,4,0,0,"AI","control",5,5,"CornflowerBlue","f","accept",5,977
"319","id0013",1,5,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,992
"320","id0013",1,6,0,0,"human","control",7,3,"Orange","f","accept",3,850
"321","id0013",1,7,0,0,"AI","control",7,3,"CornflowerBlue","f","accept",3,927
"322","id0013",1,8,0,0,"human","control",5,5,"Orange","f","accept",5,878
"323","id0013",1,9,0,0,"human","control",7,3,"Orange","f","accept",3,1002
"324","id0013",1,10,0,0,"human","control",8,2,"Orange","f","accept",2,784
"325","id0013",1,11,0,0,"human","control",4,6,"Orange","f","accept",6,576
"326","id0013",1,12,0,0,"AI","control",6,4,"CornflowerBlue","f","accept",4,785
"327","id0013",1,13,0,0,"AI","control",4,6,"CornflowerBlue","f","accept",6,658
"328","id0013",1,14,0,0,"human","control",9,1,"Orange","f","accept",1,676
"329","id0013",1,15,0,0,"human","control",9,1,"Orange","f","accept",1,656
"330","id0013",1,16,0,1,"AI","control",5,5,"CornflowerBlue","f","accept",5,580
"331","id0013",1,17,0,0,"AI","control",9,1,"CornflowerBlue","f","accept",1,794
"332","id0013",1,18,0,0,"AI","control",6,4,"CornflowerBlue","f","accept",4,723
