"","id","block","trial_number","practice_trial","random_trial","opponent","training_condition","proposer_offer","receiver_offer","color","response_key","response","outcome","reaction_time"
"1","id0001",0,1,1,0,"practice","Practice",0,10,"black","f","accept",10,2786
"2","id0001",0,2,1,0,"practice","Practice",3,7,"black","f","accept",7,176
"3","id0001",1,1,0,0,"human","Proposer",6,4,"Orange","f","accept",4,1089
"4","id0001",1,2,0,0,"human","Proposer",9,1,"Orange","j","reject",0,165
"5","id0001",1,3,0,0,"AI","Proposer",4,6,"CornflowerBlue","j","reject",0,5943
"6","id0001",1,4,0,0,"human","Proposer",7,3,"Orange","j","reject",0,406
"7","id0001",1,5,0,0,"human","Proposer",5,5,"Orange","f","accept",5,431
"8","id0001",1,6,0,0,"human","Proposer",9,1,"Orange","j","reject",0,395
"9","id0001",1,7,0,0,"human","Proposer",4,6,"Orange","f","accept",6,855
"10","id0001",1,8,0,0,"human","Proposer",8,2,"Orange","j","reject",0,110
"11","id0001",1,9,0,0,"AI","Proposer",9,1,"CornflowerBlue","j","reject",0,72
"12","id0001",1,10,0,0,"human","Proposer",4,6,"Orange","f","accept",6,1264
"13","id0001",1,11,0,0,"AI","Proposer",7,3,"CornflowerBlue","j","reject",0,7726
"14","id0001",1,12,0,1,"human","Proposer",6,4,"Orange","j","reject",0,351
"15","id0001",1,13,0,0,"AI","Proposer",8,2,"CornflowerBlue","j","reject",0,1310
"16","id0001",1,14,0,0,"AI","Proposer",6,4,"CornflowerBlue","f","accept",4,3797
"17","id0001",1,15,0,0,"AI","Proposer",5,5,"CornflowerBlue","f","accept",5,1332
"18","id0001",1,16,0,0,"AI","Proposer",5,5,"CornflowerBlue","f","accept",5,93312
"19","id0001",1,17,0,0,"AI","Proposer",7,3,"CornflowerBlue","j","reject",0,490
"20","id0001",1,18,0,0,"AI","Proposer",8,2,"CornflowerBlue","j","reject",0,423
"21","id0001",1,19,0,0,"human","Proposer",8,2,"Orange","j","reject",0,303
